file,verdict,score,confidence,hires_verdict,evidence_families,engine_version,engine_sha
fd-exchange-v3-setA-r2-0135.flac,SUSPICIOUS,72,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0136.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo|temporal,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0137.flac,FAKE_CERTAIN,83,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|mdct,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0138.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0139.flac,FAKE_CERTAIN,90,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0140.flac,WARNING,50,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn&spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0141.flac,SUSPICIOUS,73,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0142.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0143.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0144.flac,SUSPICIOUS,55,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,mdct,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0145.flac,AUTHENTIC,23,✅ Authentic file,NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0146.flac,AUTHENTIC,23,✅ Authentic file,NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0147.flac,FAKE_CERTAIN,111,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,mdct|spectral|stereo,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0148.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0149.flac,AUTHENTIC,23,✅ Authentic file,NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0150.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0151.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|temporal,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0152.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,temporal,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0153.flac,SUSPICIOUS,55,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,mdct,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0154.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|temporal,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0155.flac,FAKE_CERTAIN,85,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|mdct,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0156.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo|temporal,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0157.flac,AUTHENTIC,23,✅ Authentic file,NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0158.flac,FAKE_CERTAIN,66,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,spectral|temporal,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0159.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0160.flac,WARNING,43,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|spectral|temporal,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0161.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0162.flac,AUTHENTIC,22,✅ Authentic file,NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0163.flac,SUSPICIOUS,72,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0164.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0165.flac,FAKE_CERTAIN,85,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|mdct,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0166.flac,FAKE_CERTAIN,93,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|temporal,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0167.flac,FAKE_CERTAIN,95,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|temporal,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0168.flac,WARNING,36,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0169.flac,AUTHENTIC,26,✅ Authentic file,NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0170.flac,WARNING,36,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0171.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0172.flac,FAKE_CERTAIN,57,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,mdct|stereo|temporal,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0173.flac,FAKE_CERTAIN,85,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|mdct,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0174.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0175.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0176.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0177.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0178.flac,AUTHENTIC,28,✅ Authentic file,NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0179.flac,SUSPICIOUS,55,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,mdct,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0180.flac,AUTHENTIC,22,✅ Authentic file,NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0181.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0182.flac,FAKE_CERTAIN,88,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo|temporal,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0183.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0184.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0185.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo|temporal,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0186.flac,AUTHENTIC,23,✅ Authentic file,NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0187.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0188.flac,AUTHENTIC,23,✅ Authentic file,NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0189.flac,AUTHENTIC,23,✅ Authentic file,NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0190.flac,AUTHENTIC,23,✅ Authentic file,NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0191.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0192.flac,WARNING,42,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0193.flac,SUSPICIOUS,55,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,mdct,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0194.flac,AUTHENTIC,26,✅ Authentic file,NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0195.flac,FAKE_CERTAIN,93,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0196.flac,WARNING,42,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0197.flac,AUTHENTIC,22,✅ Authentic file,NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0198.flac,AUTHENTIC,23,✅ Authentic file,NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0199.flac,SUSPICIOUS,72,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0200.flac,FAKE_CERTAIN,85,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|mdct,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0201.flac,FAKE_CERTAIN,87,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0202.flac,SUSPICIOUS,72,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0203.flac,AUTHENTIC,22,✅ Authentic file,NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0204.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0205.flac,FAKE_CERTAIN,62,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,spectral|stereo|temporal,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0206.flac,AUTHENTIC,20,✅ Authentic file,NOT_HIRES,spectral|temporal,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0207.flac,FAKE_CERTAIN,80,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo|temporal,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0208.flac,SUSPICIOUS,72,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0209.flac,AUTHENTIC,23,✅ Authentic file,NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0210.flac,FAKE_CERTAIN,85,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|mdct,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0211.flac,AUTHENTIC,23,✅ Authentic file,NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0212.flac,AUTHENTIC,22,✅ Authentic file,NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0213.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0214.flac,FAKE_CERTAIN,85,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|mdct,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0215.flac,AUTHENTIC,22,✅ Authentic file,NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0216.flac,AUTHENTIC,23,✅ Authentic file,NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0217.flac,AUTHENTIC,13,✅ Authentic file,NOT_HIRES,stereo|temporal,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0218.flac,SUSPICIOUS,55,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,mdct,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0219.flac,FAKE_CERTAIN,67,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,spectral|temporal,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0220.flac,WARNING,53,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn&spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0221.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,temporal,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0222.flac,AUTHENTIC,10,✅ Authentic file,NOT_HIRES,temporal,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0223.flac,WARNING,42,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0224.flac,AUTHENTIC,23,✅ Authentic file,NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0225.flac,AUTHENTIC,26,✅ Authentic file,NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0226.flac,WARNING,53,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,spectral|temporal,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0227.flac,AUTHENTIC,26,✅ Authentic file,NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0228.flac,AUTHENTIC,22,✅ Authentic file,NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0229.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0230.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0231.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0232.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0233.flac,FAKE_CERTAIN,85,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|mdct|stereo,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0234.flac,SUSPICIOUS,72,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0235.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0236.flac,AUTHENTIC,26,✅ Authentic file,NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0237.flac,AUTHENTIC,22,✅ Authentic file,NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0238.flac,FAKE_CERTAIN,85,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|mdct,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0239.flac,FAKE_CERTAIN,96,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|temporal,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0240.flac,FAKE_CERTAIN,55,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,mdct|temporal,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0241.flac,AUTHENTIC,22,✅ Authentic file,NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0242.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|temporal,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0243.flac,AUTHENTIC,25,✅ Authentic file,NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0244.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0245.flac,AUTHENTIC,26,✅ Authentic file,NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0246.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0247.flac,SUSPICIOUS,73,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0248.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0249.flac,SUSPICIOUS,84,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0250.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,temporal,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0251.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0252.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0253.flac,SUSPICIOUS,56,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,cnn&spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0254.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,cnn,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0255.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0256.flac,SUSPICIOUS,72,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0257.flac,FAKE_CERTAIN,56,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,spectral|stereo|temporal,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0258.flac,FAKE_CERTAIN,80,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|temporal,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0259.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0260.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0261.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0262.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|temporal,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0263.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo|temporal,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0264.flac,AUTHENTIC,22,✅ Authentic file,NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0265.flac,AUTHENTIC,16,✅ Authentic file,NOT_HIRES,temporal,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0266.flac,AUTHENTIC,23,✅ Authentic file,NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0267.flac,WARNING,36,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,spectral|stereo,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0268.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0269.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0270.flac,AUTHENTIC,22,✅ Authentic file,NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
